Latitude,Longitude,Depth_m,Year,Sea_Surface_Temperature_C,Degree_Heating_Weeks,pH,Salinity_PSU,Turbidity_NTU,Coral_Cover_Percent,Marine_Heatwave,Bleaching_Risk,Bleaching_Label
22.3994,-101.9928,17.46,2020,30.28,1.2,7.869,36.77,1.13,45.66,False,25.13,1
8.1775,-118.8996,27.75,2023,27.06,0.0,8.22,35.66,11.11,79.61,False,0.0,0
15.6673,-179.9432,19.19,2003,28.88,0.0,7.934,35.54,13.03,54.43,False,0.0,0
-20.3957,78.5657,5.22,2016,29.18,0.98,8.095,35.9,13.13,31.47,False,16.78,1
-2.3066,-140.005,13.65,1993,25.79,0.0,8.116,33.68,0.96,57.97,False,0.0,0
-29.4401,-92.2179,19.99,2012,29.28,0.0,8.184,35.94,13.28,31.53,False,0.0,0
-15.1993,-72.7645,21.31,1994,26.32,0.0,7.903,33.97,10.87,55.08,False,0.0,0
13.5877,21.7367,26.03,2016,27.26,0.0,8.157,35.97,12.76,25.96,False,0.0,1
29.5086,-36.7354,6.23,2003,30.12,3.13,7.996,36.57,10.18,26.75,False,65.74,1
-24.0493,62.8826,28.59,1996,25.86,0.0,8.003,35.06,11.36,47.66,False,0.0,0
-5.9103,-159.9701,2.72,2007,28.16,0.0,8.058,33.04,9.45,56.58,False,5.18,0
18.0043,-135.3819,29.53,2021,29.11,0.28,7.894,35.4,7.33,53.9,False,3.58,0
-17.7579,-0.2839,25.88,1991,29.13,0.55,8.101,34.38,13.97,60.57,False,0.0,0
3.3051,-58.6927,20.15,2009,29.13,1.28,8.106,35.2,2.1,53.62,False,0.0,0
13.9843,-73.5072,22.31,2018,26.17,0.0,8.025,34.67,1.42,39.82,False,0.0,0
6.9591,-155.8699,3.11,2015,30.16,4.58,7.877,35.65,10.15,53.94,True,100.0,1
-18.7185,142.4589,2.2,1990,26.98,0.0,8.084,34.26,10.27,46.43,False,0.0,0
-8.6769,69.0547,3.95,1994,28.0,1.51,8.045,34.51,12.71,68.66,False,5.66,1
17.0275,-136.2175,3.53,2003,26.46,0.0,8.162,33.15,9.9,55.89,False,0.0,0
3.2536,-156.5835,16.87,2014,29.61,4.67,8.126,33.57,1.77,71.78,True,88.9,1
-29.6862,170.9541,7.25,1998,28.61,0.0,8.07,34.53,13.25,40.56,False,0.0,0
15.6594,65.2221,25.95,2019,29.65,0.85,7.839,33.01,1.94,49.01,False,0.0,0
-27.8813,-29.7158,13.93,2008,26.69,0.0,8.099,33.05,7.02,65.86,False,0.0,0
14.744,72.6232,21.17,1997,28.69,0.0,7.979,35.52,9.63,61.5,False,0.0,0
-17.8512,92.2794,19.93,2005,26.04,0.0,7.985,34.79,9.67,75.62,False,0.0,0
27.4844,100.7864,10.28,1997,28.1,0.0,8.063,33.0,7.0,56.05,False,11.41,0
-7.9236,-7.9642,8.05,2012,29.58,1.93,7.968,34.01,5.29,72.52,False,26.94,0
-10.3841,-25.2422,10.93,1998,25.55,0.0,7.922,35.54,4.87,67.48,False,0.0,0
-21.0667,-176.0299,24.1,2021,27.12,0.0,7.877,33.8,14.62,75.22,False,0.0,0
-11.6637,153.5606,18.0,2023,29.04,0.0,8.132,36.14,5.43,60.55,False,14.28,0
22.599,37.1908,8.35,2007,26.76,0.0,7.993,34.12,8.93,70.67,False,0.0,0
29.7801,-106.8646,24.72,2004,28.78,0.0,7.941,36.77,8.89,53.48,False,15.98,1
-7.9014,151.0572,2.59,2004,27.6,0.0,7.811,35.08,8.78,65.2,False,0.0,0
-3.0834,149.3755,21.28,2018,29.97,3.74,8.208,33.7,9.51,35.18,True,100.0,1
13.3243,176.1063,13.73,2012,27.01,0.0,8.121,33.46,4.31,46.52,False,0.0,0
23.1717,134.6604,22.21,2012,30.1,2.86,7.907,33.58,5.41,44.03,False,19.37,0
5.5827,179.2024,27.9,1990,28.48,0.0,8.02,35.81,1.52,68.14,False,0.0,0
-6.5085,-91.913,22.75,2011,27.32,0.0,7.936,33.63,8.78,55.34,False,0.0,0
-5.2427,123.2099,13.82,1996,27.19,0.0,8.017,36.76,3.96,34.06,False,0.0,0
11.7371,116.2902,5.38,2021,30.67,4.7,7.941,34.26,2.99,54.1,True,76.09,1
-29.8069,-96.8615,24.38,2017,28.86,0.26,8.037,33.26,12.58,74.64,False,0.0,0
7.1754,-144.5625,14.36,2021,27.69,0.0,7.835,33.65,8.94,55.02,False,0.0,1
-8.6704,172.5914,3.18,2022,27.63,0.0,7.899,34.36,8.6,53.77,False,0.0,0
17.6518,-73.4312,21.85,2002,26.5,0.0,8.158,33.49,2.76,69.86,False,0.0,0
-24.4206,133.521,9.46,2017,28.88,0.0,8.063,36.39,6.95,59.32,False,0.23,0
5.2921,-178.5142,2.42,1998,28.92,0.12,7.905,36.83,8.55,40.53,False,0.0,1
-1.1416,-172.4311,27.18,1992,29.13,0.0,8.174,36.03,6.85,32.86,False,0.0,0
8.5395,-12.2863,15.01,2006,29.63,0.54,8.021,35.46,8.24,47.46,False,16.88,0
-26.1088,-94.0627,9.15,2023,28.39,0.0,7.84,36.2,0.72,47.09,False,0.0,0
4.799,68.3429,21.78,2021,26.7,0.0,8.064,33.62,3.39,50.22,False,0.0,0
3.6891,23.6032,26.69,1998,29.28,0.0,7.874,34.51,3.64,70.05,False,11.09,0
3.6396,-152.1051,1.01,1990,28.58,0.0,8.126,33.85,5.98,39.54,False,0.0,0
6.2093,-121.4538,20.95,2009,30.77,5.39,7.945,34.86,14.14,64.91,False,95.21,1
10.5881,-40.3023,23.24,1994,30.06,6.95,8.241,33.7,8.35,62.34,True,100.0,1
18.2993,-113.1825,7.09,2010,27.35,0.0,8.034,36.27,4.22,51.91,False,0.0,0
-13.8108,105.2,15.2,1994,28.45,0.0,7.91,36.2,10.89,37.89,False,0.0,0
19.503,-30.2147,3.59,1993,27.3,0.0,8.131,34.47,3.67,40.15,False,0.0,0
-0.1047,-146.3645,22.66,1997,28.73,0.0,8.151,35.89,2.79,61.89,False,3.84,1
-25.3765,-5.6366,25.58,2014,28.66,0.0,8.188,34.7,4.82,67.5,False,0.0,1
-26.4869,-147.2983,4.14,1996,28.19,0.0,8.032,34.14,4.75,65.98,False,9.68,0
-9.9457,-133.5826,24.68,2021,28.1,0.0,7.914,34.1,6.61,54.02,False,0.0,0
17.0938,-93.7405,23.38,2006,29.97,4.85,8.126,34.96,10.86,38.91,True,81.13,1
12.4609,129.43,11.06,2017,26.75,0.0,8.212,33.05,8.89,46.06,False,0.0,0
17.3169,152.8605,21.02,1995,26.48,0.0,7.991,35.84,7.64,54.59,False,0.0,0
1.0361,117.4528,1.0,1991,27.11,0.0,7.871,34.56,14.25,43.75,False,0.0,0
-3.5881,-59.7322,28.02,2020,29.16,0.46,8.102,33.56,0.97,69.64,False,23.05,0
-21.1528,-81.9193,16.96,1990,28.59,0.0,8.006,35.54,6.36,54.9,False,9.38,0
-10.3084,17.696,18.99,1992,27.32,0.0,8.196,36.02,10.43,46.29,False,0.0,0
-3.9588,79.8671,20.28,2002,28.58,0.0,8.024,33.47,5.15,74.42,False,1.45,0
-24.684,177.6142,17.28,2020,27.8,0.0,7.964,33.41,7.39,80.36,False,8.95,0
-16.7633,-132.6345,25.85,2018,28.23,0.0,7.886,34.55,0.94,35.48,False,0.0,0
5.8935,-162.2549,18.68,2022,29.75,2.81,7.975,35.6,3.45,49.3,True,52.91,1
14.1398,69.9681,27.33,1999,27.49,0.0,8.017,35.32,1.68,70.32,False,0.0,0
29.9009,119.6013,17.89,1998,27.3,0.0,7.973,36.9,14.57,77.66,False,0.0,0
25.9868,124.6856,5.96,1990,27.46,0.0,8.073,34.75,11.29,49.82,False,4.59,0
8.5539,64.2469,27.49,2021,27.68,0.0,8.065,34.4,9.97,56.75,False,0.0,0
-4.7251,163.4457,20.77,2022,28.8,0.0,7.924,36.04,0.53,28.0,False,4.26,0
8.1706,3.9617,21.28,1991,28.92,0.0,8.024,36.83,7.26,62.57,False,0.0,0
17.1391,148.9733,29.58,1991,28.53,0.0,8.038,36.57,10.77,33.5,False,0.0,0
-22.8998,168.4124,3.18,1994,25.61,0.0,7.946,34.65,9.32,64.64,False,0.0,0
-5.4057,124.9767,13.43,1999,29.85,3.08,8.194,35.53,7.96,69.55,False,38.35,1
20.3881,-68.4869,7.93,1991,27.96,0.32,7.928,33.57,12.53,80.18,False,9.98,1
-6.97,-109.3624,19.28,2014,30.51,3.75,7.796,35.86,5.36,46.66,True,92.89,1
4.3123,17.3232,24.4,2007,30.8,5.99,8.139,34.4,12.66,37.46,True,82.53,1
5.2662,-16.9147,29.02,2016,28.73,0.0,8.186,33.89,6.13,50.42,False,0.0,0
-18.9314,135.993,14.18,2009,25.97,0.0,8.076,33.54,8.92,36.09,False,0.0,0
-8.2659,-143.9886,23.8,2023,28.8,0.0,7.936,34.03,8.04,66.29,False,0.0,1
-9.9293,-87.2136,27.59,1997,27.33,0.0,8.2,35.04,6.45,80.64,False,0.0,0
-28.4282,90.6476,20.82,1993,26.67,0.0,8.032,36.58,4.36,55.58,False,0.0,0
-28.5485,-145.8048,8.04,2019,26.64,0.0,8.087,34.04,7.0,36.01,False,0.0,0
19.9018,-64.5248,18.63,1998,29.04,0.03,7.982,33.22,2.26,63.07,False,7.12,0
-13.6158,-40.6241,29.13,2001,25.87,0.0,8.072,36.12,5.49,62.84,False,0.0,0
1.0847,44.1338,29.64,2003,29.28,0.0,8.126,36.12,8.91,55.52,False,7.62,0
-12.0765,-123.0722,19.63,1995,27.08,0.0,7.871,33.27,1.39,73.99,False,0.0,0
26.4408,129.8176,26.72,2012,28.72,0.68,7.966,33.73,11.28,29.93,False,0.0,0
-14.4422,-18.8848,6.81,1993,26.36,0.0,8.026,33.64,8.73,66.21,False,0.0,0
-4.2206,150.1278,8.14,1990,29.59,0.36,8.167,34.85,14.49,44.24,False,32.16,0
22.3638,-11.5668,28.63,1998,28.4,0.0,7.907,34.0,1.82,56.25,False,0.0,0
20.516,-80.9855,4.92,1998,26.94,0.0,8.054,35.99,3.79,63.7,False,0.0,0
-18.8339,-128.9416,6.54,2004,28.49,0.0,8.052,35.47,8.3,48.74,False,0.0,1
18.1586,-178.6518,13.2,2013,26.35,0.0,8.109,35.71,7.53,64.18,False,0.0,0
-2.5088,11.5767,18.1,1997,29.72,3.31,8.015,34.51,7.73,25.46,False,40.1,1
-1.0219,-141.4236,18.51,2017,28.39,0.0,7.887,35.0,5.46,31.1,False,0.0,0
-21.9912,-38.978,9.47,2006,26.71,0.0,7.975,35.72,13.06,34.09,False,0.0,0
-25.1639,32.1378,27.7,2020,28.56,0.0,8.004,35.11,1.24,43.75,False,0.0,0
13.6764,-80.7531,27.54,1993,26.53,0.0,8.026,33.3,13.15,62.0,False,0.0,0
-0.2123,-116.9193,12.37,2003,28.96,0.0,8.016,34.45,11.76,39.11,False,29.74,0
-3.789,98.8998,13.59,2014,30.43,6.23,8.036,36.88,11.93,52.13,True,100.0,1
13.7705,160.8448,21.37,1996,28.46,0.0,8.242,35.01,13.7,79.83,False,0.0,0
15.9308,-143.8414,20.23,2020,29.69,4.28,8.113,34.64,8.72,76.96,True,71.9,1
-20.4655,-123.9875,12.09,2009,28.53,0.0,8.171,36.56,13.05,69.17,False,8.92,0
6.6135,165.6046,13.01,2005,27.15,0.0,7.924,35.65,6.37,64.19,False,0.0,0
-21.8788,-166.3977,11.09,2011,29.78,2.32,7.985,34.71,10.42,41.77,True,63.94,1
15.0825,171.9476,7.83,2008,29.85,2.75,7.884,35.38,4.92,38.56,False,28.54,1
9.4173,-178.328,14.29,1991,28.83,3.66,7.896,34.35,12.19,45.16,True,59.41,1
27.3969,134.5207,20.91,1993,30.15,2.45,8.103,36.21,1.0,57.97,False,38.28,1
-25.8625,-69.3629,22.52,2023,30.35,4.95,7.908,35.87,12.76,32.14,False,68.12,1
-26.5767,157.892,23.59,1996,27.04,0.0,8.15,33.87,2.2,34.21,False,0.0,0
-13.0688,-65.8997,11.87,2003,27.08,0.0,8.006,34.23,2.76,61.17,False,0.0,0
-14.2977,55.5503,23.17,2021,28.23,0.0,7.949,33.01,11.47,35.6,False,0.0,0
-15.1813,-151.1883,1.19,2006,31.16,5.84,7.98,36.16,3.93,56.67,True,100.0,1
24.3753,-92.7613,14.83,2003,26.41,0.0,7.939,33.36,7.62,28.71,False,0.0,1
-15.0272,98.5246,24.02,2006,29.49,2.91,8.199,35.29,7.73,63.93,False,24.4,0
-13.683,10.3269,19.27,2021,29.99,4.22,7.873,36.39,5.94,45.32,True,68.8,1
15.5639,154.0689,14.75,1991,29.99,2.21,8.036,36.86,14.02,55.51,True,46.7,1
-3.0156,-25.6495,19.69,1993,28.97,0.0,8.01,34.28,8.68,47.95,False,0.0,0
16.6026,133.1325,27.3,2019,27.94,0.0,8.097,33.73,10.9,59.75,False,2.54,0
-26.078,-18.376,17.43,2019,27.22,0.0,8.056,36.95,13.41,36.95,False,0.0,0
-0.7457,172.5294,24.19,2022,30.69,5.81,8.181,33.75,9.41,58.85,True,100.0,1
-27.9832,165.5404,29.44,1990,29.4,0.85,7.919,33.6,10.58,45.61,False,6.52,0
-26.2408,-61.5108,21.46,2022,30.1,5.14,7.952,36.7,6.91,42.68,True,91.31,1
24.3862,138.9325,17.63,2020,31.13,5.56,8.102,36.74,14.93,57.67,True,96.32,1
-21.6453,125.1401,2.09,2003,26.08,0.0,8.215,34.92,11.75,51.28,False,0.0,0
1.9452,-104.1551,11.86,1995,28.31,0.0,8.063,35.56,14.49,55.25,False,0.0,0
-5.3343,44.7445,17.4,1996,26.7,0.0,8.099,34.67,2.35,50.24,False,0.0,0
-9.1594,-153.8344,24.12,2013,30.43,6.24,7.975,36.71,0.83,51.89,True,98.28,1
23.99,121.2159,13.71,1993,26.74,0.0,8.015,36.34,8.09,63.69,False,0.0,0
-28.6906,-117.1635,28.84,2014,26.87,0.0,8.051,35.06,11.11,65.4,False,0.0,0
9.8274,-154.5067,8.88,1992,28.69,1.6,8.255,34.78,12.58,38.94,False,13.04,0
27.8037,-35.9211,22.59,2017,29.85,5.05,7.848,35.75,12.81,53.68,True,92.9,1
3.6101,27.692,13.15,2012,31.57,8.25,7.959,35.66,4.66,49.44,True,100.0,1
26.2093,127.7701,15.09,2002,28.79,0.0,8.067,33.33,11.51,31.79,False,0.0,0
-26.8645,170.7273,24.27,2011,26.89,0.0,8.015,34.12,2.78,35.69,False,0.0,0
-4.8724,-21.7827,9.59,2014,27.85,0.0,7.963,34.75,8.03,46.67,False,0.0,0
-14.3905,-158.2391,3.81,2013,30.06,2.46,8.113,35.24,3.91,37.81,False,58.68,1
13.8493,89.6816,16.09,2022,28.55,0.0,8.104,33.77,3.86,32.65,False,0.0,0
28.8778,23.4624,16.34,2003,29.66,2.61,8.013,34.28,4.85,77.84,False,29.92,0
-14.6082,-18.7591,24.12,2013,26.81,0.0,7.912,35.02,4.96,19.54,False,0.0,0
9.2505,-68.6632,29.08,2011,28.03,0.0,8.089,36.6,5.35,48.22,False,0.0,0
-18.1141,0.8635,2.6,2012,30.4,5.13,8.08,34.55,13.74,55.24,True,98.74,1
3.9198,-58.0753,18.16,1995,26.38,0.0,8.069,34.18,10.46,29.83,False,0.0,0
-2.1641,92.5243,20.76,2008,28.8,0.0,8.103,36.41,0.56,41.6,False,0.0,0
28.3203,15.8017,29.59,2001,27.48,0.0,8.096,33.93,6.32,59.26,False,0.0,0
6.5116,135.6652,28.34,2015,29.14,0.09,8.005,35.42,2.89,52.07,False,24.8,1
-9.0296,15.6758,21.66,2018,27.86,1.42,8.08,34.65,10.96,28.6,False,0.0,0
-23.1543,-94.2255,16.13,2003,29.27,0.27,8.059,36.63,14.75,40.56,False,0.0,0
-20.9252,126.3931,5.68,2006,29.66,1.34,8.066,35.75,7.73,41.19,False,38.51,0
-16.481,20.5989,12.14,2019,27.26,0.0,8.066,36.55,14.72,64.32,False,0.0,1
-14.942,-105.5372,17.97,1996,27.33,0.0,8.069,35.64,4.5,51.24,False,0.0,0
21.037,44.4628,22.03,2010,26.42,0.0,8.009,35.25,8.93,52.2,False,0.0,0
3.6734,-51.222,19.43,1990,26.09,0.0,8.143,34.67,8.4,69.22,False,0.0,0
1.4035,123.986,21.71,1993,27.98,0.0,7.857,35.45,12.04,36.11,False,0.0,0
-23.1139,-16.8121,13.45,1997,27.93,0.0,7.987,36.15,4.29,62.61,False,0.0,0
21.6084,81.5189,22.1,2007,26.47,0.0,7.851,34.73,4.26,32.81,False,0.0,0
13.3689,-145.607,5.17,1997,28.53,0.0,7.979,35.55,5.64,59.05,False,4.15,0
-25.9399,-37.4312,5.72,2020,28.68,0.0,7.945,34.77,8.97,60.27,False,7.92,0
12.4701,173.9669,5.72,2020,29.37,1.98,7.888,33.38,2.46,58.28,False,18.08,0
2.6123,111.0457,26.84,2017,27.19,0.0,8.143,35.25,14.35,46.39,False,0.0,0
-25.0965,-122.4213,3.2,1992,29.54,6.49,7.902,33.26,7.18,26.56,True,100.0,1
-2.502,-80.0049,24.24,2004,26.7,0.0,8.232,35.39,7.8,29.76,False,0.0,0
-0.9182,-61.2663,7.77,1993,26.98,0.0,7.89,36.36,6.46,49.55,False,0.0,0
-20.0535,54.1316,14.58,2023,28.04,0.0,7.957,33.62,6.12,49.12,False,0.0,0
26.7419,92.5181,27.56,1995,29.17,5.18,7.902,35.39,7.12,43.38,False,47.65,1
20.9985,89.8296,17.99,1993,27.89,0.0,8.258,33.24,4.01,74.74,False,0.0,0
10.1413,3.5547,7.09,2019,27.01,0.0,8.068,34.08,2.64,72.3,False,0.0,0
-2.2623,111.8954,9.24,2007,29.51,2.7,7.867,33.5,6.83,37.52,False,35.27,1
-5.2941,-22.6519,27.69,2011,26.74,0.0,7.914,33.1,10.31,65.29,False,0.0,0
9.0584,-135.403,13.39,1999,27.41,0.0,7.961,36.38,5.67,39.81,False,0.0,0
2.7259,23.1991,18.02,2018,29.27,4.25,7.91,34.64,2.07,39.2,False,44.42,1
-26.2636,162.8285,14.34,2012,26.95,0.0,7.827,33.61,8.1,38.76,False,0.0,0
0.7502,105.4777,11.97,1993,26.6,0.0,8.033,35.54,8.1,47.53,False,0.0,0
18.3842,28.3322,7.48,2008,28.87,0.0,8.093,36.61,2.95,83.15,False,0.0,0
-2.4456,52.85,20.9,2015,29.27,0.0,8.233,35.01,5.47,51.66,False,0.0,0
-26.8826,155.0023,21.83,1996,27.85,0.0,8.01,36.32,11.95,44.21,False,0.0,0
17.1767,-25.7966,8.97,2002,28.47,0.0,8.08,36.37,0.97,34.01,False,0.0,0
-17.9182,-60.6981,23.88,1992,29.62,1.89,8.032,36.0,1.88,72.02,False,1.72,0
-14.4827,171.807,25.78,2000,29.71,0.71,7.903,34.1,10.66,47.92,False,0.5,0
-20.1176,130.8395,27.7,2005,27.13,0.0,8.0,34.87,8.8,50.54,False,0.0,0
-10.1871,-63.7043,5.68,2009,28.79,0.0,7.949,33.58,8.89,64.35,False,8.36,0
15.4051,-13.039,9.81,2012,27.61,0.0,8.04,36.68,7.14,61.49,False,0.0,0
1.1632,-30.5719,25.95,2012,29.72,5.47,8.086,35.63,1.75,59.6,True,61.4,1
-17.7071,-126.3256,6.76,2021,31.01,7.68,7.94,33.02,1.27,18.44,True,100.0,1
22.6698,164.815,1.1,1992,26.85,0.0,8.125,36.2,5.2,81.74,False,0.0,0
22.7749,-34.4475,26.25,1997,27.92,0.0,7.931,33.06,1.32,74.16,False,8.32,0
22.2347,135.1185,10.47,2003,29.18,0.0,7.891,35.45,8.7,22.11,False,0.0,0
-15.6722,-111.8318,13.02,1997,27.66,0.0,7.977,34.76,10.35,55.15,False,0.0,0
-2.9256,17.2335,13.94,2000,29.08,0.29,8.022,33.83,9.46,41.4,False,5.95,0
29.0994,-171.3739,25.6,2022,30.74,7.58,8.025,36.02,11.08,38.16,True,100.0,1
16.3207,95.1194,10.8,2004,29.96,5.24,7.878,36.99,14.31,41.13,True,100.0,1
-28.37,29.129,26.88,2003,28.19,0.0,8.084,35.81,14.53,75.31,False,0.0,0
-26.0877,45.2123,18.89,2015,29.91,1.54,8.078,36.23,4.64,67.41,False,43.51,0
-2.1641,-161.3805,16.29,1997,29.24,0.44,8.064,36.65,4.73,33.06,False,13.42,0
24.5532,-104.0262,10.44,1993,26.11,0.0,8.04,34.77,11.28,47.17,False,0.0,0
2.3221,-153.2409,8.07,2007,27.99,0.0,8.11,35.55,14.86,50.58,False,8.65,0
-0.1312,-75.9908,19.1,2016,27.27,0.0,7.985,35.13,6.49,46.28,False,0.0,0
-23.6716,45.878,13.96,2008,27.57,0.0,8.131,34.27,3.19,65.46,False,0.0,0
9.4068,23.827,27.4,1992,29.56,0.81,8.133,33.26,11.07,35.77,False,0.0,0
19.3262,40.3739,15.26,1998,30.45,3.25,8.046,36.43,6.09,56.98,False,41.62,0
-7.1748,17.7305,15.84,1991,29.76,0.45,8.075,33.41,1.66,56.68,False,11.61,1
16.5367,-81.7096,13.08,1998,26.34,0.0,8.054,35.25,11.36,39.4,False,0.0,0
27.8686,-91.9773,23.89,1995,27.91,0.0,8.044,33.13,6.42,49.87,False,3.93,0
-17.774,-130.6585,13.32,2017,30.49,3.23,7.995,35.14,9.07,56.59,False,54.51,1
1.3998,125.6655,8.81,2023,30.55,3.86,7.997,33.23,10.53,67.31,False,56.98,1
-12.7717,41.9326,26.0,2018,29.7,4.26,8.176,35.83,12.4,38.68,True,73.71,1
17.5713,-112.856,18.31,1992,27.55,0.0,8.156,35.37,9.51,69.09,False,0.0,0
4.6556,-116.2046,18.15,2005,29.27,1.96,8.197,35.87,14.07,68.49,False,63.74,1
8.0749,134.2928,18.71,2000,30.13,3.07,8.161,35.26,7.53,37.1,False,52.9,1
17.8748,87.3831,21.85,2012,26.62,0.0,8.098,35.98,8.19,41.98,False,0.0,0
-6.2418,57.3837,10.08,2019,27.29,0.0,8.05,34.47,4.91,42.62,False,0.0,1
24.9054,-33.5289,1.98,1994,28.69,0.0,8.183,34.31,2.41,72.37,False,13.44,0
1.9817,-85.6888,24.51,1997,27.01,0.0,8.081,34.98,9.61,65.4,False,0.0,0
-20.5227,172.6023,4.74,1999,27.57,0.0,8.016,35.02,4.74,33.94,False,0.0,0
11.7539,107.0062,21.93,2017,26.51,0.0,7.953,34.36,10.86,40.18,False,0.0,0
17.5957,-71.3595,3.39,1999,26.69,0.0,8.172,34.98,9.5,40.69,False,0.0,0
-10.9943,125.1233,11.88,2003,27.61,0.0,8.1,33.85,4.58,47.35,False,0.0,1
21.4308,93.2155,2.83,1994,26.41,0.0,8.076,35.61,8.58,71.91,False,0.0,0
24.3686,-73.051,16.14,1995,26.1,0.0,7.965,36.89,14.83,76.44,False,0.0,0
-13.3857,-26.441,19.94,2019,29.96,3.17,8.017,35.42,13.29,46.17,False,35.09,1
29.0113,-113.0568,5.97,2008,27.38,0.0,7.88,34.9,6.54,66.87,False,0.0,0
-21.5573,-140.0211,11.78,2003,27.92,0.0,7.951,36.62,10.47,41.09,False,0.0,0
-17.8791,80.1943,27.98,2000,28.2,0.0,8.037,35.64,3.16,65.92,False,0.0,0
-18.9465,-83.6957,13.83,1994,29.93,3.46,7.849,34.19,0.65,41.5,False,58.13,1
23.6394,115.2214,24.27,2020,28.51,0.0,8.118,35.48,12.67,40.57,False,1.14,0
9.2576,178.4191,27.89,2021,27.86,0.0,8.018,35.98,6.51,59.68,False,2.03,0
-20.8737,-152.4169,29.26,2013,27.22,0.0,8.009,36.08,3.13,71.84,False,0.0,1
-3.5806,-9.7074,27.05,1999,30.22,1.63,7.997,33.03,5.07,54.55,False,33.32,0
6.9179,108.7425,10.2,2002,28.73,0.0,8.024,36.06,13.88,50.07,False,0.0,0
-24.9922,104.0223,28.91,2002,27.47,0.0,7.982,36.2,13.44,53.13,False,0.0,0
22.945,93.599,24.56,2011,29.06,0.0,7.95,33.7,9.94,90.0,False,0.0,0
18.2162,-54.3618,25.28,1998,26.79,0.0,8.059,36.4,1.83,66.32,False,0.0,0
0.3124,-16.6128,1.44,2008,27.56,0.0,8.08,35.85,10.91,53.84,False,2.01,0
28.0276,34.1886,28.67,1996,27.96,0.0,8.196,35.48,13.41,78.51,False,0.0,0
-4.9343,170.6186,23.56,2004,28.8,0.0,8.108,36.08,13.83,41.0,False,6.37,0
29.0466,-62.083,23.27,2006,28.42,0.0,8.026,34.01,6.1,47.93,False,1.86,0
10.0752,152.3318,3.36,2003,27.62,0.0,7.948,33.62,2.96,22.17,False,0.0,1
8.0803,-83.0315,7.74,1991,29.51,0.0,8.097,33.28,14.43,70.77,False,0.0,0
-20.0427,176.0668,28.91,2003,27.64,0.0,7.944,34.73,12.25,33.46,False,0.0,0
22.9157,61.2949,15.52,1993,26.64,0.0,7.91,35.03,6.77,73.99,False,0.0,0
-4.3506,-13.1359,12.54,1992,28.61,0.32,7.92,33.41,9.67,78.67,False,0.0,0
-20.266,40.8206,25.36,1992,29.21,0.0,7.994,34.6,6.26,45.22,False,0.0,1
-29.2435,-81.8888,3.53,2000,27.53,0.0,8.037,34.04,7.13,80.68,False,0.0,0
3.5853,-81.2974,13.09,1994,30.01,4.32,7.918,36.54,5.25,51.57,True,83.01,1
1.644,-139.1204,11.9,2018,30.2,4.33,7.979,35.29,1.31,65.37,True,94.39,1
13.1612,-138.9419,11.15,2017,29.59,0.83,7.996,33.7,14.96,45.05,False,8.72,0
23.4155,-54.8382,9.92,2012,27.16,0.0,7.92,34.94,3.97,49.84,False,0.0,0
-25.2356,94.628,7.09,2019,28.64,0.0,8.089,33.17,4.71,71.75,False,0.0,0
13.8898,38.8696,6.01,2012,28.74,0.0,7.959,34.8,5.21,48.07,False,0.0,0
-18.7553,-143.0696,19.57,2011,26.84,0.0,7.947,36.61,4.04,80.91,False,0.0,0
21.4906,126.8051,27.66,2001,27.86,0.0,8.101,35.08,5.22,83.14,False,0.0,0
19.1438,36.4923,15.76,2016,27.13,0.0,8.02,33.86,8.72,39.27,False,0.0,0
2.4476,165.908,9.64,2004,29.48,2.45,8.119,36.67,1.65,27.54,True,51.09,1
12.6146,61.2668,5.62,2012,29.9,0.32,7.828,36.76,1.54,67.41,False,13.21,1
-11.139,-116.937,25.07,2008,28.25,0.0,7.963,34.1,7.2,48.64,False,0.0,0
-1.7299,-9.438,29.17,2000,27.39,0.0,8.101,33.69,10.6,32.44,False,0.0,0
19.2982,53.4591,11.13,1992,28.48,0.0,8.181,33.36,3.65,79.27,False,0.0,0
-2.4441,-169.8247,9.44,2005,28.76,0.0,7.854,36.09,8.04,79.69,False,0.0,0
-8.5321,-174.6323,18.44,2021,27.29,0.0,8.081,35.86,6.89,44.78,False,0.0,0
-0.3473,-133.4149,23.48,1998,27.82,0.0,7.972,36.07,7.06,40.77,False,0.0,0
19.695,-89.4008,14.21,1994,29.32,0.0,8.158,33.65,10.67,71.52,False,8.11,0
-9.8875,-25.3623,19.27,1990,26.9,0.0,8.213,36.9,9.16,67.2,False,0.0,0
-19.5743,-4.5214,21.78,2001,27.93,0.0,8.154,33.77,7.31,83.75,False,0.0,0
12.7208,-130.3101,28.86,2010,29.22,1.1,7.85,33.15,4.42,63.38,False,14.78,1
19.5587,62.421,5.79,1997,29.39,3.81,8.213,34.57,8.99,61.69,False,37.66,1
-23.9618,34.6097,29.92,2016,28.79,0.0,7.961,35.22,2.49,70.37,False,0.0,0
-15.6076,-73.9929,12.37,1998,26.93,0.0,8.058,34.66,6.53,72.28,False,6.92,0
-21.4817,-175.0824,21.97,2017,30.44,5.73,8.062,34.94,2.45,47.73,True,99.03,1
-9.1235,-152.0468,17.6,2019,26.42,0.0,8.017,35.24,5.11,32.39,False,0.0,0
-2.9789,-38.9899,15.11,2003,28.56,0.0,7.92,33.84,9.73,63.58,False,1.82,0
