Latitude_Degrees,Longitude_Degrees,Depth_m,Date_Year,ClimSST,SSTA_DHW,target
-0.697522261,85.52366967,16.23195297,2008,300.6806014,301.5610774,0
22.73873402,25.83804674,16.0059442,2014,297.4521389,302.0087212,0
-2.134005826,-130.4914411,10.88365529,2019,299.4385901,300.3389927,0
7.878453186,33.01097843,21.37637942,2003,300.720345,297.7243139,0
-15.94893319,103.2301207,29.15221999,2011,302.2279208,300.3035809,0
14.61563497,2.255781418,19.38901691,2005,301.9031401,297.0160657,0
-27.6140421,37.46580375,27.31402478,2018,298.5224787,302.3434298,0
-10.11917957,-6.46521908,6.686833669,2002,299.4610748,299.6085863,0
5.452046476,13.32269581,25.76994393,2016,298.2048785,297.2019675,0
-23.51845475,-58.01016624,24.27498471,2016,298.2018041,299.1823827,0
-27.33673367,-79.9840538,24.68378309,2016,300.3938658,297.6261112,0
-9.286611432,2.668297938,26.35245322,2012,300.7148111,297.2466946,0
-2.964178861,154.59361,5.790914241,2007,299.320055,299.2606159,0
24.45666015,77.05175201,18.62925121,2015,298.632002,300.9513608,0
27.24198766,79.7016424,26.02353458,2013,297.2812446,298.4168397,0
-26.42851798,37.36636306,20.91110749,2001,300.6591066,301.4019518,0
9.759870784,-146.7774749,18.29332405,2007,301.1314793,297.3905422,0
-25.18919916,-52.28233494,28.31004564,2008,300.5554755,301.8842149,0
5.921544139,0.775299586,5.027268465,2008,300.3691541,301.8053423,0
13.43838333,-136.5989701,27.17114591,2005,301.5595975,302.4519477,0
19.20075775,70.15765452,16.44228828,2010,299.6730027,300.1745994,0
-27.37565566,-135.7188138,17.2006295,2024,301.0104542,300.5876041,0
20.73626178,69.2974176,13.46800124,2002,297.4268805,299.983939,0
21.7045497,32.50279546,7.562094138,2002,299.4756785,300.1859649,0
15.56106155,-144.4054976,26.79990896,2024,297.1508117,299.1613582,0
1.548755932,4.205299169,5.803222064,2006,297.7842678,301.8955337,0
-9.247352356,-124.394491,1.737985037,2017,300.5029627,298.8733229,0
-25.69728667,-32.53359784,10.02530736,2005,301.6592672,299.9209694,0
20.5034017,28.87974676,17.2309649,2003,297.9204785,302.3461389,0
-16.29079519,171.8827625,16.42546849,2012,299.1131369,297.2144781,0
-28.14265254,-40.32476642,5.640723157,2017,298.7226344,297.8088402,0
-0.728928168,-133.1827983,25.22892686,2004,302.2575536,298.7268169,0
23.30422034,37.05943553,24.97451343,2016,297.4851094,300.3378254,0
-20.90494243,-168.8624479,29.15152246,2021,299.9777418,297.8477977,0
3.222689121,15.01373247,23.09515257,2022,299.4224274,298.6628329,0
-14.43990616,-109.9354188,2.671779884,2013,300.7256303,298.2927047,0
19.84131063,16.13795672,5.792019463,2023,302.4984259,297.8278682,0
19.00541581,-105.3687589,23.68926155,2002,301.8417312,300.4287328,0
4.162641671,43.43777274,6.838051127,2020,297.8139128,301.6890678,0
12.653083,146.4994112,4.838798992,2020,300.2951632,298.9440341,0
-2.492014526,-166.3266372,22.62994112,2006,297.6865145,301.3681586,0
-13.4539459,135.7526092,28.37722072,2016,302.2201168,299.8209633,0
-24.37965476,91.66363978,15.2660019,2022,299.0643145,298.5718096,0
-17.80661453,94.2473489,12.2096747,2010,302.0530409,298.9924745,0
13.54298779,142.0029205,14.223399,2018,300.3116434,300.2527372,0
18.39536054,-8.46598184,29.88756554,2007,301.6967908,299.415324,0
20.81813125,141.5124739,2.811270215,2005,298.4082616,297.1693453,0
28.29198254,-100.5316242,22.28686312,2017,299.6226391,300.7824712,0
13.36241746,69.31167535,4.898618753,2020,298.9729354,301.4244046,0
-13.27440766,-104.146213,28.76599255,2014,302.4480032,298.1035806,0
29.67891849,-147.6676245,1.067208889,2002,301.0582824,301.5877953,0
14.42856792,-128.5738966,22.84940975,2004,301.5205965,301.4505074,0
23.06545653,72.0123382,4.027719763,2022,299.681953,297.4270713,0
-5.547418138,-33.44166391,2.91428548,2002,300.0202168,300.4764941,0
4.622439868,71.19225939,1.176573699,2018,299.8741713,298.6476112,0
-25.38827548,0.224736505,24.04095079,2015,299.6304294,297.7985808,0
12.60660339,60.06759157,7.122261664,2001,298.5455247,301.4191551,0
25.75368322,-34.16302997,27.27721906,2006,299.6204034,298.2431595,0
8.428562531,172.4332015,18.50129979,2020,299.2886679,301.1778629,0
-18.72942885,79.12492321,26.14107058,2009,300.2222563,300.4363112,0
-25.69345163,65.74219964,8.016018729,2013,301.5239414,301.4217718,0
3.150058044,7.261161232,5.143402879,2022,300.9636033,299.207951,0
-20.48255133,137.5171811,24.88956461,2010,298.4935088,299.2134565,0
-23.83510485,-111.9457711,23.70748248,2017,298.5189326,300.8883707,0
-26.2386227,122.1618572,1.110777757,2004,302.1724668,297.454935,0
25.85324232,117.6172776,4.767967812,2008,301.6349155,298.7234135,0
17.33594831,141.0739721,13.58070517,2016,299.0752251,302.1497663,0
10.50840367,-138.2318347,2.226460727,2000,302.1159403,301.6433679,0
10.55086479,-129.9182944,8.372710129,2010,300.6651198,302.3132613,0
15.66226742,162.2781748,21.37367454,2008,297.5795071,301.3000312,0
8.648953289,-162.6530355,11.44146351,2015,299.1181607,301.7620109,0
-1.441936139,-140.0480911,19.39830021,2002,299.0339729,297.2879526,0
16.05405771,-30.05840451,24.84321672,2001,298.1659673,300.6154442,0
-1.66309175,136.8564257,7.256479696,2012,301.1471267,297.1976627,0
-6.315938769,155.090627,4.646003801,2002,298.7359504,300.5465793,0
-6.292145543,76.75447798,6.777242972,2003,297.4693774,297.2365382,0
10.01199963,116.3913947,23.67844471,2020,298.4717597,301.5951412,0
-29.11839668,-43.52614248,10.78302086,2021,300.9016063,302.2186528,0
-28.11469071,85.03215302,10.5770406,2011,300.2732242,297.054581,0
-2.154290433,166.8597267,16.05193612,2005,301.1926997,299.5020539,0
-13.96484221,-100.8700744,4.814029741,2011,297.6905262,297.0932122,0
16.20949271,110.5759935,4.486009644,2005,299.3952919,298.8265465,0
-9.49177767,86.0495608,7.47463818,2024,299.0445661,297.0074449,0
-12.01196835,52.72514699,29.25163887,2014,300.7156905,300.0082979,0
19.78578722,38.21276338,9.443183186,2012,299.1890291,298.6660365,0
-26.05830846,-97.83526914,8.151505414,2012,301.1109442,299.6059541,0
-26.52933303,164.8043284,28.33900525,2004,299.9190555,300.5802653,0
8.675470485,22.06567546,23.5309123,2016,298.239597,298.077082,0
-21.55182307,44.06891096,23.65833382,2012,298.5193053,302.3990933,0
1.635910855,146.311547,5.75254969,2010,298.4294774,298.8985571,0
25.04915059,-75.41837796,14.62965978,2014,297.3334591,300.7949986,0
11.40579349,155.0184497,15.42206094,2008,299.4622038,297.7385117,0
27.47604726,10.67750062,8.014905529,2020,302.2927061,300.4149972,0
25.71961722,93.90756403,16.85892959,2013,299.380488,297.2414497,0
-20.05501321,-19.60501005,7.066378497,2010,300.7089194,297.7534948,0
29.69888216,9.803757871,12.3638906,2011,302.2834484,298.0830914,0
27.08578862,178.1349458,21.63996137,2024,298.2051461,299.5242991,0
25.16324427,-116.6056303,7.204754122,2017,302.3964781,298.0455921,0
17.55570698,146.8435658,28.36734619,2010,299.1736326,302.2409324,0
28.02316089,-38.59424071,25.77243528,2003,298.3603717,300.5233835,0
9.996028743,-121.4280922,17.38747406,2021,301.7036384,300.3168537,0
20.12446985,102.3915089,11.93258072,2009,301.4261422,297.253312,0
18.48475694,-115.9602753,15.9258249,2015,297.524696,299.3578611,0
-28.24981418,-6.879547223,20.21058634,2009,301.957607,297.8459386,0
29.40518256,163.7449175,15.3455805,2024,301.1855436,299.0444824,0
-6.452508826,91.5353904,27.63436653,2016,299.4440094,298.5155137,0
7.322373742,177.2792242,12.20337202,2020,298.9721815,300.6114709,0
-15.57606523,-111.0265395,27.62893351,2019,297.1513555,301.6189889,0
15.10633038,-97.67001262,28.73328271,2021,301.7672369,298.5536331,0
27.02755023,29.38402548,13.6618115,2018,299.3512601,298.7948614,0
20.37957934,-128.2268339,13.47298342,2022,302.2055108,301.9090703,0
-4.833120363,100.9315811,14.81373627,2014,299.9947817,298.1245349,0
-14.68145541,-73.54991735,18.22027194,2013,298.138917,297.3913706,0
-25.85954444,158.6824274,15.7006927,2002,297.5227918,301.5471072,0
-27.14152455,81.6297207,23.44328043,2023,300.6005788,297.8337729,0
22.55298501,14.07403898,9.191700365,2022,302.1205548,299.1550318,0
2.802031233,11.52780443,18.1225016,2021,298.9919694,300.9772055,0
-17.96638494,-106.7117841,1.292627594,2019,298.2672916,297.008106,0
13.76068765,168.0643799,7.504511015,2003,301.0804298,301.6663396,0
-4.642248179,-70.94487397,10.43355889,2024,298.3904748,298.4929122,0
-22.47861145,-58.69269874,29.98677364,2003,302.4167212,301.1483654,0
-6.408287938,32.62962024,20.16941337,2022,299.9947333,300.9012646,0
-19.96072176,101.0274183,17.92941063,2010,300.4563873,299.6502711,0
-8.297384708,161.7151057,19.33262548,2020,300.0805043,301.2940252,0
12.50938185,-118.0478775,29.20017997,2023,297.8746375,297.9910766,0
-24.10590047,109.266519,4.538884335,2006,301.6775939,298.8953225,0
-28.14852574,-161.3176922,5.122942954,2005,298.8458575,302.3818901,0
21.39223342,72.42115017,22.08464609,2014,299.3942832,300.0212037,0
-11.28095878,-6.299848715,15.69350682,2003,299.1139527,297.1385638,0
20.33983966,-175.889526,21.40729361,2013,301.6380295,297.5363288,0
3.538838046,0.391636894,21.47960231,2000,302.318694,297.284178,0
0.287735898,78.64342104,26.01657366,2012,302.2883234,300.9292592,0
27.148027,-98.37814236,26.50088959,2024,297.8650026,298.7038332,0
-12.59726808,133.7090523,20.50838683,2004,297.3899037,298.7207474,0
26.11782591,126.2448938,29.47526524,2018,297.0668622,300.7071096,0
-26.88985205,17.58911943,9.341349142,2010,298.0528522,299.264105,0
26.09966591,-25.00552458,26.46155041,2004,297.3759426,301.3106791,0
-12.85450052,-24.20392334,20.87787261,2004,297.396611,298.1297077,0
-7.113537515,173.5378333,23.76099287,2006,300.4775518,298.0944568,0
-4.899968154,90.33832741,3.939814029,2023,298.5197551,299.3761041,0
28.82212446,-155.6990832,16.04232884,2016,297.5671675,300.0128158,0
28.73745042,19.97835268,6.504643786,2019,299.3250075,298.9058829,0
-6.143257287,-84.86054526,6.954655222,2024,301.0708875,300.4688526,0
2.976376112,68.32038573,5.174315494,2022,297.4233871,297.4157099,0
27.08539325,-72.97531549,3.669942596,2011,299.5191222,297.5065239,0
3.202740968,50.98748718,21.40997702,2005,298.3799118,300.7181446,0
12.39779219,39.60267015,10.07431443,2003,298.372384,297.0111018,0
-19.55509948,-137.8562251,14.02345761,2020,302.1960494,301.0509438,0
22.97962949,-107.0522517,18.03999026,2001,299.0545514,297.2776892,0
7.649194307,-41.17913537,28.15174704,2008,299.4763984,302.2666956,0
-6.057880941,122.3285784,6.467677567,2005,302.3735382,297.5604121,0
-29.50080347,-23.91019465,3.686139008,2020,302.0300177,299.3871153,0
-14.47730147,-23.61480516,21.97998672,2018,300.2419969,300.3731043,0
8.261294814,-92.87205121,21.70752898,2007,300.5969675,301.5010326,0
-26.99888539,148.1476656,1.855617599,2000,298.1792357,298.4894348,0
-15.14641378,-157.4905335,14.30927498,2002,298.1843941,300.2840267,0
5.688192881,-46.00785894,10.65801128,2017,301.4279968,301.5264109,0
25.96263049,15.9314278,6.808178518,2009,299.8248608,298.3934644,0
29.25957554,-75.06153327,23.3515334,2016,302.0642163,300.214469,0
2.299916595,-83.21273482,11.68501868,2021,301.7290311,297.1925435,0
17.2424007,-31.91779206,26.33796469,2005,299.3518073,299.4340003,0
8.959339475,157.0610237,2.856184052,2001,299.7504407,301.3180374,0
5.930724005,-107.6044581,18.11674712,2006,297.3089684,299.7010265,0
25.62663773,-142.0584415,23.16878111,2013,297.0632086,299.2482749,0
25.44161223,-139.722978,15.97630726,2016,298.0210569,300.6532066,0
22.90143671,113.0852468,20.86889499,2002,301.4321449,297.0438042,0
25.47366332,-20.40965657,17.04802545,2024,298.9628729,298.9458404,0
19.71333587,104.1454254,9.926079119,2022,302.2404826,298.797084,0
-8.734503072,2.028295232,28.29250356,2000,298.7523493,301.9695714,0
-25.34155344,118.3936595,11.11781218,2008,301.7234922,300.7231743,0
20.27450249,129.1551406,22.70231976,2024,297.0728807,298.6276859,0
-2.448645976,-32.0063008,21.9359476,2019,298.2627899,297.6465322,0
-20.08293059,-179.2828313,21.84344892,2005,301.3418771,298.6323268,0
2.482176609,-55.71721668,13.01182684,2009,301.8491437,297.6682247,0
8.078355389,29.57177073,4.434036136,2009,300.3426398,298.3494377,0
-26.53607045,-39.22816711,7.791897757,2014,301.1216475,300.1455171,0
29.17480032,-30.69510229,22.86208714,2000,299.9749775,300.8303639,0
12.12876577,-118.1901932,15.50326981,2018,300.0067689,300.1647516,0
-28.67151147,160.241108,21.20219087,2020,297.6446215,298.8546362,0
-21.42948211,69.14651293,6.981311301,2004,301.2064053,300.7339375,0
16.37920328,162.5191303,23.51818978,2016,301.715199,300.7028554,0
-5.51285659,138.8231151,7.435113363,2015,297.0548833,300.9789401,0
2.139395961,121.0023732,24.82026252,2015,298.1189006,297.7006253,0
-12.86947319,11.36786284,15.80629207,2018,301.7023571,301.8540793,0
-2.021414632,-152.7480982,12.24695661,2007,297.0852958,298.5448508,0
-17.52261844,-164.8852456,14.89854261,2014,299.9796853,302.324362,0
-26.00611633,53.39448268,3.149057255,2001,299.8235252,302.4406976,0
-16.10709384,159.3165383,2.242289098,2002,298.2106123,298.9278629,0
-7.648003574,-155.263076,11.71765178,2019,297.249256,298.9246972,0
25.75730414,-43.47844662,25.10966348,2016,299.0528264,300.4759377,0
-24.27770386,-142.6757109,2.411072246,2003,301.2158328,300.2104247,0
16.91759863,90.62891726,24.28706009,2019,297.7717849,300.6913661,0
7.228427103,87.21114739,5.926549175,2008,298.9082946,299.1491533,0
-20.47926758,-87.03683292,18.55694097,2020,300.5977301,301.8902036,0
4.728405271,47.66087676,5.537824764,2009,299.2823417,300.9202772,0
-6.827280431,31.86177666,6.375810593,2012,298.1820195,299.3366796,0
24.47031083,2.541472826,6.449691044,2016,300.2156745,297.7350782,0
-3.368448695,-17.7205378,28.79643723,2016,298.4957032,300.8079741,0
-14.15628092,158.0646526,19.45485416,2000,299.9079843,301.5425474,0
-2.21311717,-79.75528331,19.98656319,2006,298.4554926,300.6408292,0
18.89638371,100.0890875,23.0646886,2005,301.3268959,301.2551441,0
14.87031446,-125.7810828,7.299695707,2004,298.4276705,297.1852202,0
22.75114636,-92.37719404,17.16277792,2023,301.7196622,301.3107481,0
-4.26090409,-107.6165453,15.91183016,2006,302.4788672,301.5397862,0
20.69228087,-90.356855,17.72436957,2005,297.5220487,302.4939094,0
-10.40164503,89.34620834,24.39328654,2009,297.0314522,299.5620416,0
4.269737917,-70.54910192,10.22502896,2002,297.1233424,298.9823475,0
17.02429506,23.82504884,10.07056169,2015,298.71708,297.086586,0
-28.97101309,149.9771886,21.47859656,2003,297.2141591,301.604158,0
7.171572002,22.82232626,19.1138074,2020,299.2128423,299.1482648,0
-25.84030018,49.79600633,22.25710497,2001,300.8906835,299.1407676,0
-16.26747225,34.86667568,27.91728085,2013,299.0431727,300.4018988,0
7.98435921,-11.05731816,13.84872151,2017,300.5722991,301.4242773,0
12.90600968,33.53695885,2.547091913,2010,301.5805755,298.9933723,0
21.81848528,-140.3772177,27.82636808,2011,299.751977,300.7998619,0
11.82814835,53.51002444,8.98335819,2018,301.1128689,301.4564222,0
-5.170352081,-106.5000387,2.227926084,2017,300.6726833,301.6055189,0
-19.81629429,-173.1078475,23.59397501,2022,297.942888,299.4946845,0
-2.707653432,66.85219546,27.39617801,2023,302.244443,301.848886,0
5.069987732,120.1651023,19.6347507,2021,300.2075494,300.260621,0
-8.704520347,-161.2838333,1.920569196,2007,298.2693706,302.0361973,0
6.978869534,-91.33703323,21.02971336,2010,298.1617751,301.7464826,0
23.16560612,-109.2047094,22.38535649,2023,301.8652081,297.6887131,0
-17.96682133,-102.1582767,21.04514247,2022,300.4044536,302.1742531,0
16.55469197,-133.9427072,11.07770539,2020,302.3643872,301.4933565,0
21.15284527,157.6674833,3.468001097,2010,301.3417518,299.2891993,0
-19.9129123,-9.017652505,2.601453102,2023,297.5553796,297.921201,0
-21.16346619,170.3076472,23.0194827,2007,297.6293734,297.0478838,0
-20.66571379,-105.3817275,19.28684731,2023,297.7132344,298.4105468,0
-8.680815092,62.63791493,2.814380424,2004,297.9356348,301.9403094,0
16.60819993,-152.467216,29.61514394,2023,297.4550526,299.664959,0
-11.85482932,22.82701121,24.31034182,2004,299.6317286,301.2930581,0
-11.78256371,-67.79166173,1.091086275,2022,297.4524978,299.5277123,0
-11.61219192,116.057236,2.652383083,2023,299.000953,298.0489929,0
-9.17625789,17.00550735,29.76141355,2016,301.7421164,298.7263152,0
2.281362322,122.4389082,29.6940828,2008,302.1723056,297.0870274,0
1.365608494,-10.48775176,20.02559564,2011,299.6574947,301.6102673,0
-8.315773256,129.5260829,12.79733923,2022,300.8419184,299.2887995,0
0.831044075,145.1872852,26.80662807,2016,297.965204,300.1225002,0
4.758868,-3.735193662,19.69761221,2003,302.3362944,302.1277752,0
14.49615717,-79.4102817,4.817954075,2023,298.018987,298.5325368,0
-16.87741198,-114.1783992,24.9456176,2021,300.3211804,300.171377,0
3.525956677,-46.37897423,23.78365,2002,302.1639223,301.9169186,0
-9.75118046,82.60695714,17.62347264,2004,297.9631773,300.7002054,0
-16.76974419,-101.4452876,26.34808143,2006,300.2391319,301.1342189,0
7.408669831,36.10132579,2.551919424,2019,301.1264617,297.8362671,0
-2.500584325,-53.56102055,3.719519261,2007,302.0640681,297.2203252,0
-12.51234519,-105.285263,7.906252956,2012,299.5743798,299.5646468,0
15.63453855,-124.3828066,15.13069527,2017,299.8210719,300.872458,0
26.1103252,-44.7101943,21.53553321,2017,297.938896,297.1675503,0
-17.73309765,-57.4518398,15.80684197,2019,300.685179,299.575816,0
16.41316451,-135.5757065,19.1633482,2000,301.691401,302.1061093,0
29.78389762,106.5626649,22.85828804,2015,298.3061321,297.2728791,0
13.47589721,-139.82652,18.6412655,2007,302.0730212,300.8259356,0
6.646243841,-108.0571423,2.610225951,2006,297.6901746,301.2502428,0
-15.78400051,63.86152676,17.40766509,2022,302.1004535,299.012372,0
-10.91702565,89.79336215,13.50225975,2007,301.2638423,298.2893408,0
-9.294975269,-169.162606,28.88327741,2007,302.132628,298.4602302,0
6.687816674,64.25998859,10.20894131,2001,300.4078876,300.2979516,0
0.379818561,-53.85123,27.47499914,2003,302.2984818,297.0565647,0
12.96299839,74.24861852,19.05799669,2013,301.3696445,298.5297104,0
-21.46468561,-67.26124734,25.63649225,2009,298.8886269,301.5901448,0
26.12907081,-113.1360941,11.80275902,2003,298.0917009,297.9068663,0
-15.60063817,75.6477506,8.915549847,2022,302.3244201,299.4569299,0
0.091077621,-91.20289831,14.65784732,2009,301.9762149,300.5613406,0
-13.61756284,-116.2106996,9.533735362,2002,301.1637646,297.3058304,0
-29.58732227,-103.5189802,20.24218422,2014,299.2132344,301.8652279,0
23.73377089,147.3030951,10.10246422,2022,297.5888145,299.4203193,0
13.78271439,158.47949,18.51011277,2019,301.5702204,297.659401,0
14.09555084,11.32376911,9.350414938,2014,302.2244482,297.753992,0
14.03298785,47.60573431,17.92454607,2004,298.9532241,297.2488705,0
-16.9254775,-174.5363224,17.86109606,2020,301.5153956,300.1163289,0
9.421829894,143.419128,12.58604475,2024,302.1846255,297.4550372,0
-14.76373368,100.7957977,3.863379,2020,299.5518993,297.6529,0
28.83409362,-102.7094805,2.949791223,2015,301.3092504,300.8483786,0
7.016641643,130.8476629,7.468799785,2006,297.9488813,300.1238586,0
-12.21854319,157.7936623,24.74346666,2008,297.1747817,301.3012792,0
-15.59575557,-128.0486877,4.355338227,2024,300.8060619,299.5186095,0
